fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,105,441120,G,25,G,159,G,674,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4412//,G,343,H,6567,G,27980,11,3,N,N,3,N,N,N,N,N,N,N,N,N
22,105,44121/,G,246,G,5596,G,23580,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,441210,G,246,G,5596,G,23580,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44122/,G,97,H,971,H,4400,6,N,N,N,3,N,N,N,N,N,N,N,N,N
22,105,441222,J,42,J,398,J,1912,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,441228,J,55,J,573,J,2488,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4413//,G,257,G,1951,G,8092,32,8,11,12,N,N,N,N,N,N,N,N,N,N
22,105,44131/,G,207,H,1433,H,6039,20,3,5,11,N,N,N,N,N,N,N,N,N,N
22,105,441310,G,207,H,1433,H,6039,20,3,5,11,N,N,N,N,N,N,N,N,N,N
22,105,44132/,J,50,H,518,H,2053,12,5,6,N,N,N,N,N,N,N,N,N,N,N
22,105,441320,J,50,H,518,H,2053,12,5,6,N,N,N,N,N,N,N,N,N,N,N
22,105,442///,G,48,H,566,H,2295,10,6,3,N,N,N,N,N,N,N,N,N,N,N
22,105,4421//,G,31,H,293,H,1147,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44211/,G,31,H,293,H,1147,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,442110,G,31,H,293,H,1147,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4422//,G,17,H,273,H,1148,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,443///,J,63,J,645,H,2409,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,4431//,J,63,J,645,H,2409,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,44314/,J,63,J,645,H,2409,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,443142,J,63,J,645,H,2409,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,444///,G,790,G,6974,G,27120,36,11,6,12,5,N,N,N,N,N,N,N,N,N
22,105,4441//,H,692,H,6284,H,23923,25,6,4,9,4,N,N,N,N,N,N,N,N,N
22,105,44411/,J,427,J,3282,J,11794,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,444110,J,427,J,3282,J,11794,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44412/,G,52,G,678,G,2885,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,444120,G,52,G,678,G,2885,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44413/,H,76,H,641,H,2557,8,N,N,5,N,N,N,N,N,N,N,N,N,N
22,105,444130,H,76,H,641,H,2557,8,N,N,5,N,N,N,N,N,N,N,N,N,N
22,105,44419/,H,137,H,1683,H,6687,10,3,N,3,3,N,N,N,N,N,N,N,N,N
22,105,444190,H,137,H,1683,H,6687,10,3,N,3,3,N,N,N,N,N,N,N,N,N
22,105,4442//,J,98,H,690,H,3197,11,5,N,3,N,N,N,N,N,N,N,N,N,N
22,105,44421/,H,24,G,253,G,1071,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,444210,H,24,G,253,G,1071,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44422/,J,74,H,437,J,2126,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,444220,J,74,H,437,J,2126,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,445///,G,995,G,6266,G,25639,45,20,4,7,5,7,N,N,N,N,N,N,N,N
22,105,4451//,G,882,G,5605,G,22982,33,16,N,N,4,7,N,N,N,N,N,N,N,N
22,105,44511/,G,843,G,5391,G,22070,20,5,N,N,4,7,N,N,N,N,N,N,N,N
22,105,445110,G,843,G,5391,G,22070,20,5,N,N,4,7,N,N,N,N,N,N,N,N
22,105,44512/,H,39,H,214,H,912,13,11,N,N,N,N,N,N,N,N,N,N,N,N
22,105,445120,H,39,H,214,H,912,13,11,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4452//,J,87,J,492,H,2026,8,N,N,4,N,N,N,N,N,N,N,N,N,N
22,105,4453//,J,26,H,169,H,631,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44531/,J,26,H,169,H,631,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,445310,J,26,H,169,H,631,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,446///,G,445,G,3930,G,15990,39,10,13,8,8,N,N,N,N,N,N,N,N,N
22,105,4461//,G,445,G,3930,G,15990,39,10,13,8,8,N,N,N,N,N,N,N,N,N
22,105,44611/,G,340,G,3377,G,13774,24,N,9,7,7,N,N,N,N,N,N,N,N,N
22,105,446110,G,340,G,3377,G,13774,24,N,9,7,7,N,N,N,N,N,N,N,N,N
22,105,44612/,G,79,G,375,G,1490,9,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,446120,G,79,G,375,G,1490,9,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44619/,G,16,J,99,J,421,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,446199,J,6,J,65,J,270,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,447///,G,702,G,4667,G,17571,80,35,17,23,3,N,N,N,N,N,N,N,N,N
22,105,4471//,G,702,G,4667,G,17571,80,35,17,23,3,N,N,N,N,N,N,N,N,N
22,105,44711/,G,514,G,3111,G,12489,73,34,15,22,N,N,N,N,N,N,N,N,N,N
22,105,447110,G,514,G,3111,G,12489,73,34,15,22,N,N,N,N,N,N,N,N,N,N
22,105,44719/,G,188,H,1556,H,5082,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,447190,G,188,H,1556,H,5082,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,448///,G,397,G,1846,G,7227,38,14,12,8,3,N,N,N,N,N,N,N,N,N
22,105,4481//,G,308,H,1448,H,5388,28,12,7,5,3,N,N,N,N,N,N,N,N,N
22,105,44812/,G,60,G,286,G,1116,8,N,4,N,N,N,N,N,N,N,N,N,N,N
22,105,448120,G,60,G,286,G,1116,8,N,4,N,N,N,N,N,N,N,N,N,N,N
22,105,44813/,J,17,H,52,J,189,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,448130,J,17,H,52,J,189,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44814/,H,181,H,834,H,3155,9,4,N,N,3,N,N,N,N,N,N,N,N,N
22,105,448140,H,181,H,834,H,3155,9,4,N,N,3,N,N,N,N,N,N,N,N,N
22,105,44815/,J,9,J,50,J,188,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,448150,J,9,J,50,J,188,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,44819/,H,39,H,221,H,718,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,448190,H,39,H,221,H,718,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4482//,G,65,G,220,G,944,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,44821/,G,65,G,220,G,944,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,448210,G,65,G,220,G,944,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,4483//,H,24,H,178,H,895,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,44831/,H,24,H,178,H,895,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,448310,H,24,H,178,H,895,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,451///,G,215,G,1475,G,5380,19,9,4,3,N,N,N,N,N,N,N,N,N,N
22,105,4511//,H,194,H,1362,G,4903,15,7,3,N,N,N,N,N,N,N,N,N,N,N
22,105,45111/,H,131,G,1004,G,3385,8,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,451110,H,131,G,1004,G,3385,8,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,45112/,G,61,H,347,H,1451,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,451120,G,61,H,347,H,1451,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4512//,J,21,J,113,J,477,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45121/,J,21,J,113,J,477,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,451211,J,21,J,113,J,477,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,452///,H,1598,J,13379,H,43701,48,N,27,13,N,N,N,3,N,N,N,N,N,N
22,105,4523//,H,1545,J,12958,H,42055,47,N,27,13,N,N,N,3,N,N,N,N,N,N
22,105,45231/,H,1545,J,12958,H,42055,47,N,27,13,N,N,N,3,N,N,N,N,N,N
22,105,452311,J,1176,J,11260,J,34815,4,N,N,N,N,N,N,3,N,N,N,N,N,N
22,105,452319,H,369,H,1698,H,7240,43,N,27,13,N,N,N,N,N,N,N,N,N,N
22,105,453///,H,249,G,2307,G,9201,52,32,11,7,N,N,N,N,N,N,N,N,N,N
22,105,4531//,G,13,H,61,H,228,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45311/,G,13,H,61,H,228,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,453110,G,13,H,61,H,228,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4532//,J,63,H,300,H,1129,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45322/,J,40,J,192,J,731,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,105,453220,J,40,J,192,J,731,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4533//,H,49,G,308,G,1170,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45331/,H,49,G,308,G,1170,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,453310,H,49,G,308,G,1170,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4539//,J,124,G,1638,G,6674,30,18,7,5,N,N,N,N,N,N,N,N,N,N
22,105,45391/,J,31,J,350,J,1356,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,453910,J,31,J,350,J,1356,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45393/,H,44,G,973,H,3925,8,4,N,3,N,N,N,N,N,N,N,N,N,N
22,105,453930,H,44,G,973,H,3925,8,4,N,3,N,N,N,N,N,N,N,N,N,N
22,105,45399/,H,45,G,311,G,1372,18,13,5,N,N,N,N,N,N,N,N,N,N,N
22,105,453991,H,22,G,114,G,490,9,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,453998,H,23,G,197,G,882,9,5,4,N,N,N,N,N,N,N,N,N,N,N
22,105,454///,J,57,J,503,J,2026,16,13,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4541//,J,5,J,13,J,27,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45411/,J,5,J,13,J,27,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,454110,J,5,J,13,J,27,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4543//,J,52,J,490,J,1999,12,9,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45431/,J,32,J,349,J,1449,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,454310,J,32,J,349,J,1449,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,45439/,J,20,J,141,H,550,9,9,N,N,N,N,N,N,N,N,N,N,N,N
22,105,454390,J,20,J,141,H,550,9,9,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48----,H,2215,H,30387,H,122558,100,51,15,20,6,6,N,N,N,N,N,N,N,N
22,105,483///,J,9,G,129,G,545,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4832//,J,9,G,129,G,545,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48321/,J,9,G,129,G,545,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,483212,G,6,H,75,G,332,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,484///,H,875,G,14198,G,58584,54,24,12,9,3,5,N,N,N,N,N,N,N,N
22,105,4841//,G,623,G,10046,G,41637,34,16,8,4,N,4,N,N,N,N,N,N,N,N
22,105,48411/,H,84,H,1056,H,4206,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,484110,H,84,H,1056,H,4206,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48412/,G,539,G,8990,G,37431,23,8,7,3,N,3,N,N,N,N,N,N,N,N
22,105,484121,H,439,G,7368,H,30494,21,8,6,3,N,N,N,N,N,N,N,N,N,N
22,105,4842//,H,252,H,4152,H,16947,20,8,4,5,N,N,N,N,N,N,N,N,N,N
22,105,48422/,H,182,H,2746,H,11154,13,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,484220,H,182,H,2746,H,11154,13,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48423/,J,51,H,1256,H,4812,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,484230,J,51,H,1256,H,4812,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,485///,G,4,H,53,G,260,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,488///,H,144,G,1616,G,7545,26,17,N,5,N,N,N,N,N,N,N,N,N,N
22,105,4881//,H,80,G,883,G,4110,7,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,48811/,J,21,J,184,J,829,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,488119,J,21,J,184,J,829,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48819/,G,59,G,699,H,3281,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,488190,G,59,G,699,H,3281,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4883//,G,11,J,142,J,889,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4884//,J,38,G,399,G,1604,9,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48841/,H,32,G,334,G,1342,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,488410,H,32,G,334,G,1342,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,4885//,J,11,J,164,H,795,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,48851/,J,11,J,164,H,795,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,488510,J,11,J,164,H,795,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,493///,H,1117,J,14040,J,53800,11,N,N,6,N,N,N,N,N,N,N,N,N,N
22,105,4931//,H,1117,J,14040,J,53800,11,N,N,6,N,N,N,N,N,N,N,N,N,N
22,105,49311/,H,1117,J,14040,J,53800,11,N,N,6,N,N,N,N,N,N,N,N,N,N
22,105,493110,H,1117,J,14040,J,53800,11,N,N,6,N,N,N,N,N,N,N,N,N,N
22,105,51----,H,451,G,6406,G,25307,31,14,4,7,3,3,N,N,N,N,N,N,N,N
22,105,517///,H,326,H,5313,G,20904,24,12,4,4,N,N,N,N,N,N,N,N,N,N
22,105,5173//,H,253,H,4223,H,16366,18,8,3,4,N,N,N,N,N,N,N,N,N,N
22,105,51731/,H,253,H,4223,H,16366,18,8,3,4,N,N,N,N,N,N,N,N,N,N
22,105,517311,J,198,H,3444,H,13209,9,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,517312,H,55,G,779,G,3157,9,4,3,N,N,N,N,N,N,N,N,N,N,N
22,105,5179//,G,73,H,1090,H,4538,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,51791/,G,73,H,1090,H,4538,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,517911,J,21,J,150,J,620,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52----,G,1330,H,22171,H,91307,184,111,45,18,7,N,N,N,N,N,N,N,N,N
22,105,522///,H,846,H,14967,H,58884,103,58,30,11,N,N,N,N,N,N,N,N,N,N
22,105,5221//,H,460,H,9336,H,38344,41,11,19,9,N,N,N,N,N,N,N,N,N,N
22,105,52211/,J,406,H,8688,H,35816,32,8,14,8,N,N,N,N,N,N,N,N,N,N
22,105,522110,J,406,H,8688,H,35816,32,8,14,8,N,N,N,N,N,N,N,N,N,N
22,105,52213/,G,47,G,518,G,2037,8,3,4,N,N,N,N,N,N,N,N,N,N,N
22,105,522130,G,47,G,518,G,2037,8,3,4,N,N,N,N,N,N,N,N,N,N,N
22,105,5222//,H,358,H,5375,H,19577,46,31,11,N,N,N,N,N,N,N,N,N,N,N
22,105,52229/,H,358,H,5375,H,19577,46,31,11,N,N,N,N,N,N,N,N,N,N,N
22,105,522291,J,275,J,4299,H,15132,36,27,7,N,N,N,N,N,N,N,N,N,N,N
22,105,522292,H,21,G,374,G,1738,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,522298,G,62,G,702,G,2707,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5223//,G,28,G,256,G,963,16,16,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52231/,J,8,G,84,H,373,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,522310,J,8,G,84,H,373,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52239/,J,20,H,172,H,590,12,12,N,N,N,N,N,N,N,N,N,N,N,N
22,105,522390,J,20,H,172,H,590,12,12,N,N,N,N,N,N,N,N,N,N,N,N
22,105,523///,J,43,J,996,J,4319,17,15,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5231//,J,5,J,117,J,488,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52312/,J,5,J,117,J,488,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,523120,J,5,J,117,J,488,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5239//,J,38,J,879,J,3831,14,12,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52392/,J,18,J,656,J,2711,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,105,523920,J,18,J,656,J,2711,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52393/,J,16,J,203,J,1019,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,523930,J,16,J,203,J,1019,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,524///,G,441,G,6208,G,28104,64,38,14,6,5,N,N,N,N,N,N,N,N,N
22,105,5241//,J,65,H,616,H,2787,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52411/,J,54,J,427,J,1985,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,52412/,J,11,J,189,J,802,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,524126,J,11,J,189,J,802,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5242//,G,376,G,5592,G,25317,58,35,12,6,4,N,N,N,N,N,N,N,N,N
22,105,52421/,G,308,G,4434,G,20044,52,34,9,6,N,N,N,N,N,N,N,N,N,N
22,105,524210,G,308,G,4434,G,20044,52,34,9,6,N,N,N,N,N,N,N,N,N,N
22,105,52429/,G,68,G,1158,G,5273,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,105,524291,G,58,G,969,G,4540,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53----,G,633,G,8507,G,30917,123,94,13,9,5,N,N,N,N,N,N,N,N,N
22,105,531///,H,294,H,2586,H,11941,101,89,7,3,N,N,N,N,N,N,N,N,N,N
22,105,5311//,G,137,G,908,G,4076,47,39,6,N,N,N,N,N,N,N,N,N,N,N
22,105,53111/,H,48,G,395,G,1528,27,26,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531110,H,48,G,395,G,1528,27,26,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53112/,H,51,G,347,G,1675,15,10,4,N,N,N,N,N,N,N,N,N,N,N
22,105,531120,H,51,G,347,G,1675,15,10,4,N,N,N,N,N,N,N,N,N,N,N
22,105,53113/,G,10,G,43,G,163,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531130,G,10,G,43,G,163,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5312//,G,51,G,412,G,1537,25,24,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53121/,G,51,G,412,G,1537,25,24,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531210,G,51,G,412,G,1537,25,24,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5313//,H,106,H,1266,H,6328,29,26,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53131/,H,92,H,1132,J,5514,16,13,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531311,H,68,J,862,J,4388,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531312,G,24,G,270,G,1126,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53132/,G,9,G,82,G,387,8,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531320,G,9,G,82,G,387,8,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53139/,J,5,J,52,G,427,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,531390,J,5,J,52,G,427,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,532///,H,302,H,4958,G,14284,21,5,6,6,3,N,N,N,N,N,N,N,N,N
22,105,5321//,H,70,J,915,J,3129,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53212/,G,55,J,594,H,2444,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,532120,G,55,J,594,H,2444,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5322//,J,54,H,413,G,1306,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,53221/,J,26,H,268,H,959,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,532210,J,26,H,268,H,959,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5324//,H,168,J,3528,H,9445,9,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,53249/,H,161,J,3421,J,8940,8,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,532490,H,161,J,3421,J,8940,8,N,N,3,N,N,N,N,N,N,N,N,N,N
22,105,54----,H,1257,G,19111,G,88176,207,152,19,24,9,N,N,N,N,N,N,N,N,N
22,105,541///,H,1257,G,19111,G,88176,207,152,19,24,9,N,N,N,N,N,N,N,N,N
22,105,5411//,J,236,H,3665,H,16435,64,52,7,3,N,N,N,N,N,N,N,N,N,N
22,105,54111/,H,206,H,3386,H,15216,48,38,5,3,N,N,N,N,N,N,N,N,N,N
22,105,541110,H,206,H,3386,H,15216,48,38,5,3,N,N,N,N,N,N,N,N,N,N
22,105,54119/,J,30,J,279,H,1219,16,14,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541191,J,14,J,180,J,838,12,12,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541199,J,16,G,99,G,381,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5412//,H,143,G,1543,H,6742,37,29,5,N,N,N,N,N,N,N,N,N,N,N
22,105,54121/,H,143,G,1543,H,6742,37,29,5,N,N,N,N,N,N,N,N,N,N,N
22,105,541211,G,74,H,1132,H,4957,15,9,4,N,N,N,N,N,N,N,N,N,N,N
22,105,541213,J,31,J,129,H,333,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541219,H,38,G,282,G,1170,15,14,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5413//,H,191,H,3165,H,13703,23,16,N,4,N,N,N,N,N,N,N,N,N,N
22,105,54131/,G,51,H,853,H,3904,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541310,G,51,H,853,H,3904,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,54133/,H,41,G,947,G,4312,8,5,N,3,N,N,N,N,N,N,N,N,N,N
22,105,541330,H,41,G,947,G,4312,8,5,N,3,N,N,N,N,N,N,N,N,N,N
22,105,54137/,J,27,J,307,J,1085,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541370,J,27,J,307,J,1085,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,54138/,J,68,J,1023,J,4262,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541380,J,68,J,1023,J,4262,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5414//,G,6,J,80,J,285,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5415//,H,77,H,1715,H,6145,16,10,N,4,N,N,N,N,N,N,N,N,N,N
22,105,54151/,H,77,H,1715,H,6145,16,10,N,4,N,N,N,N,N,N,N,N,N,N
22,105,541511,H,49,G,749,G,2990,9,4,N,3,N,N,N,N,N,N,N,N,N,N
22,105,541512,G,27,J,961,H,3103,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5416//,G,320,H,5297,H,27187,25,20,N,3,N,N,N,N,N,N,N,N,N,N
22,105,54161/,H,222,J,3766,J,20023,13,9,N,3,N,N,N,N,N,N,N,N,N,N
22,105,541611,J,19,H,274,H,1451,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541614,J,170,J,3039,J,16750,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,54162/,J,89,J,1382,J,6289,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541620,J,89,J,1382,J,6289,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,54169/,J,9,G,149,G,875,8,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541690,J,9,G,149,G,875,8,8,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5418//,J,42,H,660,H,4616,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,54181/,J,18,J,374,J,3419,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541810,J,18,J,374,J,3419,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5419//,G,239,G,2904,H,12823,30,16,4,6,4,N,N,N,N,N,N,N,N,N
22,105,54194/,G,163,G,1629,G,6531,17,8,N,4,3,N,N,N,N,N,N,N,N,N
22,105,541940,G,163,G,1629,G,6531,17,8,N,4,3,N,N,N,N,N,N,N,N,N
22,105,54199/,G,67,H,1218,H,6122,11,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,541990,G,67,H,1218,H,6122,11,7,N,N,N,N,N,N,N,N,N,N,N,N
22,105,55----,J,513,J,14095,J,48680,9,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,551///,J,513,J,14095,J,48680,9,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5511//,J,513,J,14095,J,48680,9,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,55111/,J,513,J,14095,J,48680,9,3,N,N,N,N,N,N,N,N,N,N,N,N
22,105,551114,J,512,J,14086,J,48588,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,105,56----,H,2083,H,16440,H,74686,92,51,18,7,12,N,N,N,N,N,N,N,N,N
22,105,561///,H,1892,H,13667,H,62507,82,46,17,6,10,N,N,N,N,N,N,N,N,N
22,105,5611//,J,65,J,933,J,4688,13,10,N,N,N,N,N,N,N,N,N,N,N,N
22,105,56111/,J,65,J,933,J,4688,13,10,N,N,N,N,N,N,N,N,N,N,N,N
22,105,561110,J,65,J,933,J,4688,13,10,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5612//,J,33,J,223,J,796,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,56121/,J,33,J,223,J,796,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,561210,J,33,J,223,J,796,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,105,5613//,G,97,H,1242,H,4826,3,N,N,N,N,N,N,N,N,N,N,N,N,N
