fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,093,4883//,G,960,G,18268,H,86022,15,3,N,N,4,3,N,N,N,N,N,N,N,N
22,093,48832/,J,217,J,4835,J,21115,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,488320,J,217,J,4835,J,21115,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,48833/,H,518,H,10685,H,42217,6,N,N,N,N,3,N,N,N,N,N,N,N,N
22,093,488330,H,518,H,10685,H,42217,6,N,N,N,N,3,N,N,N,N,N,N,N,N
22,093,48839/,H,49,H,551,J,1904,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,488390,H,49,H,551,J,1904,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,4884//,J,8,J,38,G,128,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,493///,J,75,J,3020,J,9394,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,4931//,J,75,J,3020,J,9394,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,49319/,J,75,J,3010,J,9385,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,493190,J,75,J,3010,J,9385,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,52----,H,204,H,3204,H,14166,25,14,7,3,N,N,N,N,N,N,N,N,N,N
22,093,522///,J,175,H,2637,J,11401,15,6,6,N,N,N,N,N,N,N,N,N,N,N
22,093,5221//,J,157,J,2427,J,10616,9,N,5,N,N,N,N,N,N,N,N,N,N,N
22,093,52211/,J,135,J,2175,J,9505,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,522110,J,135,J,2175,J,9505,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,52213/,H,22,G,252,G,1111,3,N,3,N,N,N,N,N,N,N,N,N,N,N
22,093,522130,H,22,G,252,G,1111,3,N,3,N,N,N,N,N,N,N,N,N,N,N
22,093,5222//,G,18,G,210,G,785,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,52229/,G,18,G,210,G,785,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,522291,G,18,G,210,G,785,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,523///,J,8,J,263,H,1252,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,5239//,J,8,J,263,H,1252,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,524///,J,21,H,304,H,1513,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,5242//,J,21,H,304,H,1513,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,52421/,J,19,G,272,H,1380,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,524210,J,19,G,272,H,1380,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,53----,J,176,J,3381,J,5199,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,093,531///,G,14,H,88,G,332,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,5311//,G,9,J,58,H,217,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,54----,J,99,J,1071,J,4628,20,14,4,N,N,N,N,N,N,N,N,N,N,N
22,093,541///,J,99,J,1071,J,4628,20,14,4,N,N,N,N,N,N,N,N,N,N,N
22,093,5411//,G,7,J,70,H,280,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,54111/,G,7,J,70,H,280,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,541110,G,7,J,70,H,280,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,5412//,G,5,G,58,G,257,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,54121/,G,5,G,58,G,257,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,541219,G,5,G,58,G,242,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,5413//,J,69,J,805,J,3578,9,4,4,N,N,N,N,N,N,N,N,N,N,N
22,093,54133/,J,15,H,169,J,1085,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,541330,J,15,H,169,J,1085,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,54138/,J,53,J,614,J,2394,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,093,541380,J,53,J,614,J,2394,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,093,56----,H,166,H,1702,J,9264,17,8,5,N,4,N,N,N,N,N,N,N,N,N
22,093,561///,H,158,H,1657,J,9111,16,8,4,N,4,N,N,N,N,N,N,N,N,N
22,093,5613//,G,64,H,510,H,2251,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,5617//,G,64,G,571,G,2492,12,7,4,N,N,N,N,N,N,N,N,N,N,N
22,093,56172/,J,42,H,373,G,1560,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,561720,J,42,H,373,G,1560,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,56173/,J,15,J,133,H,670,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,561730,J,15,J,133,H,670,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,61----,G,24,H,369,H,1597,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,611///,G,24,H,369,H,1597,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,6116//,J,11,J,89,J,386,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,62----,G,736,G,8508,G,34156,42,21,11,4,N,N,N,N,N,N,N,N,N,N
22,093,621///,J,200,H,2895,H,11425,33,19,8,4,N,N,N,N,N,N,N,N,N,N
22,093,6211//,J,28,J,997,J,3427,8,6,N,N,N,N,N,N,N,N,N,N,N,N
22,093,62111/,J,28,J,997,J,3427,8,6,N,N,N,N,N,N,N,N,N,N,N,N
22,093,621111,J,28,J,997,J,3427,8,6,N,N,N,N,N,N,N,N,N,N,N,N
22,093,6212//,H,57,G,557,G,2191,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,093,62121/,H,57,G,557,G,2191,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,093,621210,H,57,G,557,G,2191,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,093,6213//,H,69,J,692,H,3226,11,7,N,N,N,N,N,N,N,N,N,N,N,N
22,093,62134/,H,65,H,624,H,2891,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,621340,H,65,H,624,H,2891,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,093,6214//,J,44,J,633,J,2524,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,62149/,J,44,J,633,J,2524,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,621498,J,18,J,289,J,1166,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,624///,J,136,H,825,H,3601,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,093,6241//,G,16,G,107,H,409,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,62412/,G,16,G,107,H,409,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,624120,G,16,G,107,H,409,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,71----,J,95,J,689,J,3032,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,713///,J,12,J,66,J,318,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,7139//,J,6,H,28,J,153,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,71394/,J,6,H,28,J,153,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,713940,J,6,H,28,J,153,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,72----,G,341,H,1417,H,5934,31,15,7,3,4,N,N,N,N,N,N,N,N,N
22,093,722///,G,322,G,1309,G,5571,29,14,7,N,4,N,N,N,N,N,N,N,N,N
22,093,7224//,H,21,G,67,G,266,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,72241/,H,21,G,67,G,266,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,722410,H,21,G,67,G,266,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,7225//,G,293,H,1195,H,5098,22,10,4,N,4,N,N,N,N,N,N,N,N,N
22,093,72251/,G,293,H,1195,H,5098,22,10,4,N,4,N,N,N,N,N,N,N,N,N
22,093,722511,H,140,H,623,H,2501,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,722513,H,132,G,506,G,2293,11,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,722515,J,21,H,66,H,304,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,81----,G,164,G,1154,G,4853,30,19,5,4,N,N,N,N,N,N,N,N,N,N
22,093,811///,H,41,H,473,H,1962,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,093,8111//,H,41,H,473,H,1962,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,093,81111/,H,25,H,290,J,1179,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,811111,H,25,H,290,J,1179,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,81112/,J,16,H,183,H,783,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,811121,J,16,H,183,H,783,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,093,812///,J,18,H,158,H,706,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,093,8121//,J,14,J,122,H,551,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,81211/,J,7,J,89,J,415,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,093,813///,G,105,G,523,G,2185,14,8,N,3,N,N,N,N,N,N,N,N,N,N
22,093,8131//,H,83,G,488,G,2010,11,6,N,3,N,N,N,N,N,N,N,N,N,N
22,093,81311/,H,83,G,488,G,2010,11,6,N,3,N,N,N,N,N,N,N,N,N,N
22,093,813110,H,83,G,488,G,2010,11,6,N,3,N,N,N,N,N,N,N,N,N,N
22,093,8139//,J,22,J,35,J,175,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,------,G,15023,G,263337,G,983534,658,310,137,90,71,26,17,4,N,N,N,N,N,N
22,095,23----,H,4711,H,62117,H,278578,57,29,13,4,5,N,N,N,N,N,N,N,N,N
22,095,236///,H,149,H,2342,H,10400,18,9,5,N,N,N,N,N,N,N,N,N,N,N
22,095,2361//,H,80,H,1362,H,6037,11,7,3,N,N,N,N,N,N,N,N,N,N,N
22,095,23611/,H,80,H,1362,H,6037,11,7,3,N,N,N,N,N,N,N,N,N,N,N
22,095,236115,J,18,H,213,G,1428,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,236118,H,47,H,919,H,3549,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,2362//,J,69,H,980,H,4363,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,23622/,J,69,H,980,H,4363,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,236220,J,69,H,980,H,4363,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,237///,H,709,H,10488,H,48167,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,2371//,J,566,J,7199,J,36323,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,23712/,J,566,J,7199,J,36323,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,237120,J,566,J,7199,J,36323,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,238///,J,3853,J,49287,J,220011,33,19,8,N,N,N,N,N,N,N,N,N,N,N
22,095,2381//,H,79,H,1414,H,5631,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,23811/,J,58,H,1172,H,4690,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,238110,J,58,H,1172,H,4690,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,2382//,H,32,G,326,G,1824,15,11,4,N,N,N,N,N,N,N,N,N,N,N
22,095,23821/,J,6,J,43,H,454,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,238210,J,6,J,43,H,454,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,23822/,G,26,G,283,G,1370,10,7,3,N,N,N,N,N,N,N,N,N,N,N
22,095,238220,G,26,G,283,G,1370,10,7,3,N,N,N,N,N,N,N,N,N,N,N
22,095,2383//,G,17,H,173,H,602,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,2389//,J,3725,J,47374,J,211954,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,23891/,H,420,H,8596,H,35125,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,238910,H,420,H,8596,H,35125,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,23899/,J,3305,J,38778,J,176829,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,238990,J,3305,J,38778,J,176829,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,31----,G,2041,H,82088,G,264239,19,4,N,3,N,4,4,N,N,N,N,N,N,N
22,095,311///,J,225,J,3219,J,11360,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,325///,G,905,H,25869,H,111794,9,N,N,N,N,N,3,N,N,N,N,N,N,N
22,095,3251//,G,265,G,8432,G,35805,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,3259//,J,220,J,4603,J,18720,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,32599/,J,220,J,4603,J,18720,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,325998,J,220,J,4603,J,18720,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,42----,G,496,H,13998,H,56447,31,11,11,4,3,N,N,N,N,N,N,N,N,N
22,095,423///,G,220,H,7335,H,31526,18,7,8,N,N,N,N,N,N,N,N,N,N,N
22,095,4233//,G,23,G,341,G,1436,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4238//,H,134,J,5991,J,25997,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,4239//,J,22,J,518,J,2425,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,424///,G,276,H,6663,H,24921,13,4,3,3,N,N,N,N,N,N,N,N,N,N
22,095,4246//,G,52,H,1168,H,4674,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,42469/,G,52,H,1168,H,4674,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,424690,G,52,H,1168,H,4674,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4247//,H,34,G,1384,G,4194,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,44----,G,1648,G,16002,G,59711,111,47,29,19,9,4,N,N,N,N,N,N,N,N
22,095,441///,H,278,H,4263,H,17846,14,4,3,5,N,N,N,N,N,N,N,N,N,N
22,095,4411//,H,214,H,3661,H,15330,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,44111/,H,210,H,3632,H,15205,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,441110,H,210,H,3632,H,15205,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4413//,G,64,G,602,G,2516,9,N,3,4,N,N,N,N,N,N,N,N,N,N
22,095,44131/,G,50,G,415,G,1682,5,N,N,4,N,N,N,N,N,N,N,N,N,N
22,095,441310,G,50,G,415,G,1682,5,N,N,4,N,N,N,N,N,N,N,N,N,N
22,095,44132/,G,14,H,187,H,834,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,441320,G,14,H,187,H,834,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,442///,J,4,J,37,H,165,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4421//,J,3,G,27,G,119,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,44211/,J,3,G,27,G,119,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,442110,J,3,G,27,G,119,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,443///,J,17,G,90,G,339,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4431//,J,17,G,90,G,339,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,44314/,J,17,G,90,G,339,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,443142,J,17,G,90,G,339,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,444///,H,208,H,1655,H,6724,7,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,4441//,J,193,H,1584,H,6331,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,44413/,G,16,G,152,G,676,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,444130,G,16,G,152,G,676,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,445///,G,318,G,2538,H,9571,17,8,N,3,N,3,N,N,N,N,N,N,N,N
22,095,4451//,H,294,H,2426,H,9126,13,6,N,N,N,3,N,N,N,N,N,N,N,N
22,095,44511/,H,287,H,2368,H,8920,9,N,N,N,N,3,N,N,N,N,N,N,N,N
22,095,445110,H,287,H,2368,H,8920,9,N,N,N,N,3,N,N,N,N,N,N,N,N
22,095,44512/,J,7,H,58,H,206,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,445120,J,7,H,58,H,206,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4452//,J,24,J,112,J,445,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,44522/,J,21,J,106,J,423,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,445220,J,21,J,106,J,423,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,446///,G,104,H,1285,H,4615,12,6,N,N,3,N,N,N,N,N,N,N,N,N
22,095,4461//,G,104,H,1285,H,4615,12,6,N,N,3,N,N,N,N,N,N,N,N,N
22,095,44611/,H,82,H,1089,H,3863,5,N,N,N,3,N,N,N,N,N,N,N,N,N
22,095,446110,H,82,H,1089,H,3863,5,N,N,N,3,N,N,N,N,N,N,N,N,N
22,095,44612/,J,8,G,58,H,251,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,446120,J,8,G,58,H,251,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,447///,G,215,H,1639,G,5736,22,8,7,4,N,N,N,N,N,N,N,N,N,N
22,095,4471//,G,215,H,1639,G,5736,22,8,7,4,N,N,N,N,N,N,N,N,N,N
22,095,44711/,G,104,G,636,G,2610,17,8,6,3,N,N,N,N,N,N,N,N,N,N
22,095,447110,G,104,G,636,G,2610,17,8,6,3,N,N,N,N,N,N,N,N,N,N
22,095,44719/,G,111,H,1003,H,3126,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,447190,G,111,H,1003,H,3126,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,448///,J,50,G,215,G,945,9,4,4,N,N,N,N,N,N,N,N,N,N,N
22,095,4481//,J,33,G,191,G,785,7,3,4,N,N,N,N,N,N,N,N,N,N,N
22,095,452///,J,399,J,3907,J,12279,10,N,4,3,N,N,N,N,N,N,N,N,N,N
22,095,4523//,J,399,J,3907,J,12279,10,N,4,3,N,N,N,N,N,N,N,N,N,N
22,095,45231/,J,399,J,3907,J,12279,10,N,4,3,N,N,N,N,N,N,N,N,N,N
22,095,452319,H,85,H,353,H,1719,9,N,4,3,N,N,N,N,N,N,N,N,N,N
22,095,453///,H,29,J,186,H,780,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4539//,G,15,H,91,H,396,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,45399/,G,8,G,49,G,260,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,453998,G,7,H,35,H,202,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,454///,J,26,J,187,J,711,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4541//,G,3,J,8,H,73,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,45411/,G,3,J,8,H,73,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,454110,G,3,J,8,H,73,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,48----,G,948,G,19461,G,71898,53,27,3,7,12,3,N,N,N,N,N,N,N,N
22,095,483///,H,82,H,1855,H,7084,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4832//,H,82,H,1855,H,7084,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,48321/,H,82,H,1855,H,7084,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,484///,H,376,H,6124,H,23944,33,21,3,N,8,N,N,N,N,N,N,N,N,N
22,095,4841//,G,95,H,1242,G,5339,17,12,3,N,N,N,N,N,N,N,N,N,N,N
22,095,48411/,J,16,G,140,G,564,8,6,N,N,N,N,N,N,N,N,N,N,N,N
22,095,484110,J,16,G,140,G,564,8,6,N,N,N,N,N,N,N,N,N,N,N,N
22,095,48412/,G,79,H,1102,G,4775,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,095,484121,G,79,H,1102,G,4775,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4842//,H,281,H,4882,H,18605,16,9,N,N,6,N,N,N,N,N,N,N,N,N
22,095,48422/,H,38,J,457,H,1882,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,484220,H,38,J,457,H,1882,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,48423/,H,243,H,4425,H,16723,11,5,N,N,5,N,N,N,N,N,N,N,N,N
22,095,484230,H,243,H,4425,H,16723,11,5,N,N,5,N,N,N,N,N,N,N,N,N
22,095,488///,G,364,G,7751,G,29054,11,4,N,3,3,N,N,N,N,N,N,N,N,N
22,095,4883//,H,300,H,6076,H,23404,7,N,N,3,N,N,N,N,N,N,N,N,N,N
22,095,48831/,J,241,J,4551,J,18143,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,488310,J,241,J,4551,J,18143,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,493///,G,99,H,2829,H,9096,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,4931//,G,99,H,2829,H,9096,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,51----,J,99,J,1322,J,6454,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,095,511///,G,5,J,39,H,188,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,517///,J,94,J,1283,J,6266,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5173//,J,91,J,1274,J,6244,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,51731/,J,91,J,1274,J,6244,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,517311,J,76,J,1164,J,5646,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,517312,J,15,J,110,J,598,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,52----,H,454,H,5103,H,21014,48,30,12,N,N,N,N,N,N,N,N,N,N,N
22,095,522///,J,374,H,3792,H,14944,27,17,5,N,N,N,N,N,N,N,N,N,N,N
22,095,5221//,J,338,J,3225,J,12711,11,3,3,N,N,N,N,N,N,N,N,N,N,N
22,095,52211/,J,190,G,809,G,3060,8,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,522110,J,190,G,809,G,3060,8,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,52213/,J,148,J,2416,J,9651,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,522130,J,148,J,2416,J,9651,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5222//,J,26,H,482,H,1842,10,8,N,N,N,N,N,N,N,N,N,N,N,N
22,095,52229/,J,26,H,482,H,1842,10,8,N,N,N,N,N,N,N,N,N,N,N,N
22,095,522291,J,15,G,328,H,1230,7,7,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5223//,G,10,J,85,J,391,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,095,52239/,G,8,J,72,J,281,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,522390,G,8,J,72,J,281,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,524///,J,74,G,1079,G,4312,19,12,6,N,N,N,N,N,N,N,N,N,N,N
22,095,5242//,J,74,G,1079,G,4312,19,12,6,N,N,N,N,N,N,N,N,N,N,N
22,095,52421/,H,70,G,957,G,3949,18,12,5,N,N,N,N,N,N,N,N,N,N,N
22,095,524210,H,70,G,957,G,3949,18,12,5,N,N,N,N,N,N,N,N,N,N,N
22,095,53----,J,769,J,14974,J,33622,31,19,8,N,N,N,N,N,N,N,N,N,N,N
22,095,531///,H,35,G,392,G,1651,17,15,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5311//,J,30,G,325,G,1303,12,10,N,N,N,N,N,N,N,N,N,N,N,N
22,095,53111/,J,6,G,76,H,297,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,531110,J,6,G,76,H,297,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,095,53112/,J,9,H,118,J,437,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,531120,J,9,H,118,J,437,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5313//,J,4,J,61,J,293,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,532///,J,734,J,14582,J,31971,14,4,6,N,N,N,N,N,N,N,N,N,N,N
22,095,5322//,J,11,G,95,G,384,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5324//,J,719,J,14362,J,31403,9,N,4,N,N,N,N,N,N,N,N,N,N,N
22,095,53241/,H,23,H,338,H,1174,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,532412,H,23,H,338,H,1174,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,53249/,J,696,J,14024,J,30229,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,532490,J,696,J,14024,J,30229,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,095,54----,G,392,H,5491,H,21659,38,25,3,4,5,N,N,N,N,N,N,N,N,N
22,095,541///,G,392,H,5491,H,21659,38,25,3,4,5,N,N,N,N,N,N,N,N,N
22,095,5411//,J,29,H,285,H,1476,15,14,N,N,N,N,N,N,N,N,N,N,N,N
22,095,54111/,J,25,H,251,G,1336,14,13,N,N,N,N,N,N,N,N,N,N,N,N
22,095,541110,J,25,H,251,G,1336,14,13,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5412//,H,47,H,679,H,2680,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,54121/,H,47,H,679,H,2680,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,095,541211,J,8,H,161,H,585,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5413//,H,132,H,2368,H,8969,10,4,N,4,N,N,N,N,N,N,N,N,N,N
22,095,54133/,G,49,G,1176,G,4253,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,541330,G,49,G,1176,G,4253,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,095,54138/,H,71,H,1052,J,4135,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,541380,H,71,H,1052,J,4135,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,55----,G,66,G,2679,H,8649,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,551///,G,66,G,2679,H,8649,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,5511//,G,66,G,2679,H,8649,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,55111/,G,66,G,2679,H,8649,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,551114,G,64,G,2577,H,8547,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,095,56----,H,807,J,12653,J,47676,45,24,8,3,3,5,N,N,N,N,N,N,N,N
